TS DB-Utility - Vers.: 3.6.02 
All Rights Reserved.
Copyright (C) 2003-2011 by Carl-Heinz Rave(CarlosHR)
    Integrity of 'w-011026+014304.ws' will be checked / established!
    Integrity of 'w-011027+014302.ws' will be checked / established!
    Integrity of 'w-011027+014303.ws' will be checked / established!
    Integrity of 'w-011028+014302.ws' will be checked / established!
    Integrity of 'w-011028+014303.ws' will be checked / established!
 ---> 'Soundsource(50000)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
    Integrity of 'w-011029+014300.ws' will be checked / established!
    Integrity of 'w-011029+014301.ws' will be checked / established!
    Integrity of 'w-011029+014302.ws' will be checked / established!
 ---> 'Soundsource(50012)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
    Integrity of 'w-011030+014299.ws' will be checked / established!
    Integrity of 'w-011030+014300.ws' will be checked / established!
 ---> 'Soundsource(50008)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
 ---> 'Soundsource(100002)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
    Integrity of 'w-011031+014299.ws' will be checked / established!
    Integrity of 'w-011032+014299.ws' will be checked / established!
    Integrity of 'w-011033+014299.ws' will be checked / established!
    Integrity of 'w-011034+014299.ws' will be checked / established!
    Integrity of 'w-011035+014298.ws' will be checked / established!
 ---> 'Soundsource(50004)': Target-Quad is NOT available -- Object cannot be moved. (0,-1)
    Integrity of 'w-011035+014299.ws' will be checked / established!
    Integrity of 'w-011036+014298.ws' will be checked / established!
    Integrity of 'w-011037+014297.ws' will be checked / established!
 ---> 'Soundsource(50000)': Target-Quad is NOT available -- Object cannot be moved. (0,-1)
    Integrity of 'w-011038+014297.ws' will be checked / established!
    Integrity of 'w-011039+014296.ws' will be checked / established!
    Integrity of 'w-011039+014297.ws' will be checked / established!
    Integrity of 'w-011040+014296.ws' will be checked / established!
    Integrity of 'w-011040+014297.ws' will be checked / established!
    Integrity of 'w-011041+014294.ws' will be checked / established!
    Integrity of 'w-011041+014295.ws' will be checked / established!
    Integrity of 'w-011041+014296.ws' will be checked / established!
    Integrity of 'w-011042+014294.ws' will be checked / established!
    Integrity of 'w-011043+014291.ws' will be checked / established!
 ---> 'Soundsource(50000)': Target-Quad is NOT available -- Object cannot be moved. (0,-1)
    Integrity of 'w-011043+014292.ws' will be checked / established!
    Integrity of 'w-011043+014293.ws' will be checked / established!
    Integrity of 'w-011043+014294.ws' will be checked / established!
    Integrity of 'w-011044+014291.ws' will be checked / established!
    Integrity of 'w-011045+014290.ws' will be checked / established!
    Integrity of 'w-011046+014289.ws' will be checked / established!
 ---> 'Soundsource(50000)': Target-Quad is NOT available -- Object cannot be moved. (0,-1)
    Integrity of 'w-011046+014290.ws' will be checked / established!
    Integrity of 'w-011047+014288.ws' will be checked / established!
    Integrity of 'w-011047+014289.ws' will be checked / established!
    Integrity of 'w-011048+014287.ws' will be checked / established!
    Integrity of 'w-011048+014288.ws' will be checked / established!
 ---> 'Soundsource(50008)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
    Integrity of 'w-011049+014286.ws' will be checked / established!
    Integrity of 'w-011049+014287.ws' will be checked / established!
 ---> 'Soundsource(50004)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
 ---> 'Soundsource(50005)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
 ---> 'Soundsource(50006)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
    Integrity of 'w-011050+014285.ws' will be checked / established!
    Integrity of 'w-011051+014284.ws' will be checked / established!
 ---> 'Soundsource(50008)': Target-Quad is NOT available -- Object cannot be moved. (0,-1)
    Integrity of 'w-011051+014285.ws' will be checked / established!
 ---> 'Soundsource(50000)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
 ---> 'Soundsource(100000)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
 ---> 'Soundsource(100001)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
    Integrity of 'w-011052+014284.ws' will be checked / established!
    Integrity of 'w-011053+014284.ws' will be checked / established!
    Integrity of 'w-011054+014283.ws' will be checked / established!
    Integrity of 'w-011054+014284.ws' will be checked / established!
    Integrity of 'w-011055+014282.ws' will be checked / established!
 ---> 'Soundsource(50020)': Target-Quad is NOT available -- Object cannot be moved. (-1,-1)
    Integrity of 'w-011055+014283.ws' will be checked / established!
    Integrity of 'w-011056+014282.ws' will be checked / established!
    Integrity of 'w-011057+014283.ws' will be checked / established!
    Integrity of 'w-011058+014283.ws' will be checked / established!
    Integrity of 'w-011059+014270.ws' will be checked / established!
 ---> 'Soundsource(50000)': Target-Quad is NOT available -- Object cannot be moved. (0,-1)
    Integrity of 'w-011059+014271.ws' will be checked / established!
    Integrity of 'w-011059+014272.ws' will be checked / established!
    Integrity of 'w-011059+014273.ws' will be checked / established!
 ---> 'Soundsource(50004)': Target-Quad is NOT available -- Object cannot be moved. (1,0)
    Integrity of 'w-011059+014283.ws' will be checked / established!
    Integrity of 'w-011060+014268.ws' will be checked / established!
 ---> 'Soundsource(50000)': Target-Quad is NOT available -- Object cannot be moved. (0,-1)
    Integrity of 'w-011060+014269.ws' will be checked / established!
    Integrity of 'w-011060+014270.ws' will be checked / established!
    Integrity of 'w-011060+014273.ws' will be checked / established!
 ---> 'Soundsource(50000)': Target-Quad is NOT available -- Object cannot be moved. (0,-1)
    Integrity of 'w-011060+014274.ws' will be checked / established!
    Integrity of 'w-011060+014275.ws' will be checked / established!
    Integrity of 'w-011060+014276.ws' will be checked / established!
    Integrity of 'w-011060+014277.ws' will be checked / established!
    Integrity of 'w-011060+014282.ws' will be checked / established!
    Integrity of 'w-011060+014283.ws' will be checked / established!
    Integrity of 'w-011061+014266.ws' will be checked / established!
    Integrity of 'w-011061+014267.ws' will be checked / established!
    Integrity of 'w-011061+014268.ws' will be checked / established!
 ---> 'Soundsource(50004)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
    Integrity of 'w-011061+014277.ws' will be checked / established!
 ---> 'Soundsource(50008)': Target-Quad is NOT available -- Object cannot be moved. (0,-1)
    Integrity of 'w-011061+014278.ws' will be checked / established!
    Integrity of 'w-011061+014279.ws' will be checked / established!
    Integrity of 'w-011061+014280.ws' will be checked / established!
    Integrity of 'w-011061+014281.ws' will be checked / established!
    Integrity of 'w-011061+014282.ws' will be checked / established!
    Integrity of 'w-011062+014266.ws' will be checked / established!
    Integrity of 'w-011063+014265.ws' will be checked / established!
    Integrity of 'w-011063+014266.ws' will be checked / established!
 ---> 'Soundsource(50000)': Target-Quad is NOT available -- Object cannot be moved. (-1,0)
    Integrity of 'w-011064+014263.ws' will be checked / established!
    Integrity of 'w-011064+014264.ws' will be checked / established!
    Integrity of 'w-011065+014261.ws' will be checked / established!
    Integrity of 'w-011065+014262.ws' will be checked / established!
    Integrity of 'w-011065+014263.ws' will be checked / established!
    Integrity of 'w-011066+014261.ws' will be checked / established!
    Integrity of 'w-011066+014262.ws' will be checked / established!
    Integrity of 'w-011066+014263.ws' will be checked / established!
    Integrity of 'w-011067+014262.ws' will be checked / established!
    Integrity of 'w-011068+014262.ws' will be checked / established!
    Integrity of 'w-011069+014261.ws' will be checked / established!
    Integrity of 'w-011069+014262.ws' will be checked / established!

    130 Sound-files involved.


Integrity-Check of trackdatabase is executed!
 ---> 'TrVectorNode(634-7)': UiD-Number (-11055,14282,71) is NOT defined!
    'TrVectorNode(634-7)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-8)': UiD-Number (-11055,14282,1906) is NOT defined!
    'TrVectorNode(634-8)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-9)': UiD-Number (-11055,14282,1159) is NOT defined!
    'TrVectorNode(634-9)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-10)': UiD-Number (-11055,14282,1158) is NOT defined!
    'TrVectorNode(634-10)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-11)': UiD-Number (-11055,14282,1160) is NOT defined!
    'TrVectorNode(634-11)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-12)': UiD-Number (-11055,14282,79) is NOT defined!
    'TrVectorNode(634-12)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-13)': UiD-Number (-11055,14282,78) is NOT defined!
    'TrVectorNode(634-13)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-14)': UiD-Number (-11055,14282,1266) is NOT defined!
    'TrVectorNode(634-14)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-15)': UiD-Number (-11055,14282,1268) is NOT defined!
    'TrVectorNode(634-15)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-16)': UiD-Number (-11055,14282,1828) is NOT defined!
    'TrVectorNode(634-16)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-17)': UiD-Number (-11055,14282,1827) is NOT defined!
    'TrVectorNode(634-17)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-18)': UiD-Number (-11055,14282,1827) is NOT defined!
    'TrVectorNode(634-18)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-19)': UiD-Number (-11055,14282,1827) is NOT defined!
    'TrVectorNode(634-19)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-20)': UiD-Number (-11055,14282,1821) is NOT defined!
    'TrVectorNode(634-20)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-21)': UiD-Number (-11055,14282,1813) is NOT defined!
    'TrVectorNode(634-21)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-22)': UiD-Number (-11055,14282,1812) is NOT defined!
    'TrVectorNode(634-22)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-23)': UiD-Number (-11055,14282,1811) is NOT defined!
    'TrVectorNode(634-23)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-24)': UiD-Number (-11055,14282,1810) is NOT defined!
    'TrVectorNode(634-24)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-25)': UiD-Number (-11055,14282,1801) is NOT defined!
    'TrVectorNode(634-25)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-26)': UiD-Number (-11055,14282,1800) is NOT defined!
    'TrVectorNode(634-26)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-27)': UiD-Number (-11055,14282,1799) is NOT defined!
    'TrVectorNode(634-27)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-28)': UiD-Number (-11055,14282,94) is NOT defined!
    'TrVectorNode(634-28)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(634-29)': UiD-Number (-11055,14282,1914) is NOT defined!
    'TrVectorNode(634-29)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(635-5)': UiD-Number (-11055,14282,1162) is NOT defined!
    'TrVectorNode(635-5)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrEndNode(636)': UiD-Number (-11055,14282,1162) is NOT defined!
 ---> 'TrVectorNode(638-9)': UiD-Number (-11055,14282,1141) is NOT defined!
    'TrVectorNode(638-9)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(638-10)': UiD-Number (-11055,14282,1140) is NOT defined!
    'TrVectorNode(638-10)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(643-13)': UiD-Number (-11055,14282,1163) is NOT defined!
    'TrVectorNode(643-13)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(643-14)': UiD-Number (-11055,14282,1142) is NOT defined!
    'TrVectorNode(643-14)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(660-1)': UiD-Number (-11055,14282,1905) is NOT defined!
    'TrVectorNode(660-1)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(660-2)': UiD-Number (-11055,14282,1909) is NOT defined!
    'TrVectorNode(660-2)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(660-3)': UiD-Number (-11055,14282,1913) is NOT defined!
    'TrVectorNode(660-3)': Connection between Shape-/Section-Id and UiD not available!
 ---> 'TrVectorNode(660-4)': UiD-Number (-11055,14282,1156) is NOT defined!
